FK_USER_ID,avg_impact_hr,max_impact_hr,session_count,impact_sign
49743,-0.05426356589147287,31.0,131,-1.0
49818,0.011764705882352941,30.0,172,1.0
49849,-0.16304347826086957,14.0,94,-1.0
49860,-0.11016949152542373,19.0,120,-1.0
49874,0.25396825396825395,28.0,128,1.0
49890,0.09090909090909091,23.0,90,1.0
49896,0.04950495049504951,18.0,103,1.0
49909,-0.058823529411764705,21.0,138,-1.0
49943,-0.056179775280898875,24.0,91,-1.0
49954,-0.088,18.0,127,-1.0
49988,0.1590909090909091,12.0,46,1.0
49990,0.0,35.0,84,0.0
49999,-0.03723404255319149,13.0,190,-1.0
50019,0.14864864864864866,20.0,75,1.0
50034,0.07142857142857142,8.0,30,1.0
50088,-0.05042016806722689,10.0,121,-1.0
50109,-0.019230769230769232,21.0,158,-1.0
50110,0.18181818181818182,19.0,23,1.0
50118,0.02564102564102564,10.0,119,1.0
50140,-0.12781954887218044,12.0,135,-1.0
50172,-0.3023255813953488,20.0,45,-1.0
50241,-0.2833333333333333,42.0,122,-1.0
50327,-0.20588235294117646,12.0,36,-1.0
50359,0.4857142857142857,79.0,37,1.0
50364,0.024096385542168676,33.0,85,1.0
50421,-0.23529411764705882,44.0,121,-1.0
50447,0.02,11.0,52,1.0
50462,0.06422018348623854,16.0,220,1.0
50484,0.026845637583892617,18.0,151,1.0
50485,0.1038961038961039,25.0,156,1.0
50521,-0.06349206349206349,19.0,65,-1.0
50664,-0.26666666666666666,20.0,62,-1.0
50713,-0.07258064516129033,22.0,126,-1.0
50743,-0.009900990099009901,22.0,103,-1.0
50746,-3.3333333333333335,6.0,11,-1.0
50749,0.039603960396039604,11.0,103,1.0
50761,0.41935483870967744,20.0,33,1.0
50901,0.02608695652173913,21.0,117,1.0
50988,0.2840909090909091,23.0,90,1.0
50991,0.3,9.0,12,1.0
50996,-0.02702702702702703,16.0,39,-1.0
51004,0.08108108108108109,15.0,113,1.0
51005,0.017241379310344827,15.0,118,1.0
51038,-0.3333333333333333,24.0,98,-1.0
51045,-0.08264462809917356,15.0,123,-1.0
51076,-0.02564102564102564,8.0,80,-1.0
51084,-0.047619047619047616,15.0,191,-1.0
51100,-0.13793103448275862,13.0,60,-1.0
51178,0.1,12.0,62,1.0
51181,-0.40625,29.0,66,-1.0
51275,-0.08163265306122448,27.0,51,-1.0
51325,0.03773584905660377,21.0,108,1.0
51345,-0.28,13.0,77,-1.0
51404,-0.8461538461538461,23.0,28,-1.0
51412,-0.14193548387096774,21.0,157,-1.0
51455,0.08235294117647059,20.0,87,1.0
51456,0.0446927374301676,14.0,181,1.0
51475,0.09345794392523364,24.0,109,1.0
51509,-0.0743801652892562,27.0,123,-1.0
51523,-0.13978494623655913,30.0,95,-1.0
51548,-0.34782608695652173,35.0,48,-1.0
51597,-1.6666666666666667,11.0,16,-1.0
51623,0.028037383177570093,34.0,109,1.0
51669,0.5142857142857142,13.0,37,1.0
51687,0.02247191011235955,20.0,91,1.0
51696,0.00390625,34.0,1026,1.0
51734,0.9285714285714286,37.0,44,1.0
51744,-0.09803921568627451,6.0,53,-1.0
51753,-0.34579439252336447,37.0,109,-1.0
51849,-0.060240963855421686,14.0,85,-1.0
51877,-0.046153846153846156,11.0,132,-1.0
51880,0.20833333333333334,13.0,74,1.0
51883,-0.140625,15.0,66,-1.0
51898,-0.08547008547008547,11.0,119,-1.0
51916,-0.011538461538461539,32.0,262,-1.0
51953,-0.21951219512195122,19.0,43,-1.0
51964,0.5,16.0,20,1.0
52062,-0.08045977011494253,27.0,89,-1.0
52063,-0.05555555555555555,23.0,110,-1.0
52090,0.5714285714285714,13.0,65,1.0
52201,0.3389830508474576,24.0,60,1.0
52247,0.1,24.0,22,1.0
52315,-0.9310344827586207,15.0,31,-1.0
52341,-0.08433734939759036,20.0,168,-1.0
52346,3.5,90.0,22,1.0
52401,0.05555555555555555,25.0,110,1.0
52423,0.2,22.0,67,1.0
52445,-0.20454545454545456,17.0,90,-1.0
52482,-0.24675324675324675,21.0,79,-1.0
52503,-0.08602150537634409,17.0,95,-1.0
52583,-0.09375,11.0,34,-1.0
52590,0.4473684210526316,18.0,40,1.0
52629,1.1296296296296295,29.0,56,1.0
52660,1.1020408163265305,25.0,51,1.0
52766,0.12244897959183673,7.0,51,1.0
52831,-0.24,43.0,27,-1.0
52851,0.7058823529411765,9.0,19,1.0
52977,-0.46296296296296297,41.0,56,-1.0
53052,-0.21428571428571427,22.0,72,-1.0
53056,-0.048484848484848485,12.0,167,-1.0
53073,-0.06593406593406594,20.0,93,-1.0
53074,0.5454545454545454,19.0,24,1.0
53089,0.40540540540540543,47.0,76,1.0
53128,0.2247191011235955,14.0,91,1.0
53129,-0.03289473684210526,15.0,153,-1.0
53173,-0.09032258064516129,41.0,157,-1.0
53212,-1.8478260869565217,26.0,47,-1.0
53300,-0.14691943127962084,10.0,213,-1.0
53455,-0.6923076923076923,19.0,15,-1.0
53461,-0.2523364485981308,13.0,109,-1.0
53479,-0.46,14.0,52,-1.0
53481,0.3157894736842105,18.0,21,1.0
53507,0.02,28.0,102,1.0
53525,0.6091954022988506,21.0,89,1.0
53526,-0.03488372093023256,13.0,88,-1.0
53537,0.12962962962962962,12.0,56,1.0
53544,-0.05,32.0,82,-1.0
53550,-0.09580838323353294,15.0,169,-1.0
53571,0.0784313725490196,21.0,104,1.0
53573,-0.01904761904761905,11.0,107,-1.0
53598,0.10588235294117647,32.0,87,1.0
53639,-0.19148936170212766,14.0,143,-1.0
53654,0.0547945205479452,27.0,148,1.0
53696,-0.18518518518518517,15.0,83,-1.0
53715,-0.041044776119402986,12.0,270,-1.0
53727,0.1568627450980392,15.0,104,1.0
53738,-0.27631578947368424,40.0,78,-1.0
53790,0.15168539325842698,35.0,180,1.0
53807,0.021505376344086023,13.0,95,1.0
53826,-0.0546875,16.0,130,-1.0
53848,-0.011363636363636364,10.0,90,-1.0
53857,0.03571428571428571,21.0,114,1.0
53884,-0.08666666666666667,19.0,152,-1.0
53929,0.367816091954023,56.0,89,1.0
53941,-0.13333333333333333,38.0,32,-1.0
53967,-0.06666666666666667,23.0,32,-1.0
54001,0.08029197080291971,20.0,139,1.0
54003,-0.034482758620689655,33.0,118,-1.0
54009,-0.022988505747126436,13.0,89,-1.0
54016,-0.2823529411764706,14.0,87,-1.0
54067,-0.5,21.0,56,-1.0
54095,0.22058823529411764,16.0,70,1.0
54096,-0.02252252252252252,19.0,224,-1.0
54109,-0.029498525073746312,13.0,340,-1.0
54153,-0.011764705882352941,26.0,87,-1.0
54188,-0.043859649122807015,12.0,116,-1.0
54219,-0.15942028985507245,22.0,71,-1.0
54220,0.6538461538461539,13.0,28,1.0
54225,-0.02040816326530612,8.0,149,-1.0
54286,-0.2361111111111111,11.0,74,-1.0
54298,-0.15,11.0,142,-1.0
54303,-0.6296296296296297,9.0,29,-1.0
54311,0.5,39.0,60,1.0
54353,-0.08139534883720931,18.0,88,-1.0
54360,-0.1,35.0,22,-1.0
54363,-0.12745098039215685,13.0,104,-1.0
54384,0.3,41.0,82,1.0
54406,-0.72,7.0,27,-1.0
54410,-0.13636363636363635,25.0,90,-1.0
54420,0.08490566037735849,25.0,108,1.0
54429,0.0967741935483871,33.0,95,1.0
54444,-0.04065040650406504,32.0,125,-1.0
54464,0.24770642201834864,18.0,111,1.0
54492,0.2909090909090909,12.0,57,1.0
54502,-0.047619047619047616,18.0,86,-1.0
54520,0.024096385542168676,23.0,85,1.0
54543,0.2727272727272727,24.0,90,1.0
54580,-0.3194444444444444,23.0,74,-1.0
54594,-0.6538461538461539,50.0,28,-1.0
54599,-0.06097560975609756,23.0,84,-1.0
54606,0.05555555555555555,16.0,92,1.0
54611,0.018433179723502304,14.0,219,1.0
54643,-0.30120481927710846,33.0,85,-1.0
54651,0.4642857142857143,19.0,29,1.0
54670,-0.02586206896551724,7.0,118,-1.0
54688,-0.10483870967741936,39.0,126,-1.0
54701,0.16666666666666666,29.0,80,1.0
54704,0.058823529411764705,11.0,87,1.0
54717,-0.2222222222222222,9.0,92,-1.0
54731,1.4666666666666666,13.0,17,1.0
54760,-0.12790697674418605,21.0,88,-1.0
54769,-0.017341040462427744,15.0,175,-1.0
54799,0.18253968253968253,27.0,128,1.0
54804,-0.1276595744680851,17.0,49,-1.0
54814,0.07317073170731707,25.0,84,1.0
54828,-0.19148936170212766,6.0,49,-1.0
54900,-0.25196850393700787,16.0,129,-1.0
54925,-0.3902439024390244,16.0,43,-1.0
54937,-0.3,19.0,32,-1.0
54953,-0.4897959183673469,51.0,51,-1.0
54969,0.04938271604938271,30.0,83,1.0
54984,-0.1956521739130435,15.0,48,-1.0
55006,-1.6153846153846154,30.0,28,-1.0
55007,-0.23809523809523808,15.0,86,-1.0
55012,-0.10975609756097561,30.0,84,-1.0
55053,-0.060240963855421686,20.0,85,-1.0
55075,-0.02127659574468085,12.0,96,-1.0
55110,0.03636363636363636,15.0,112,1.0
55112,-0.09,7.0,102,-1.0
55153,-0.5714285714285714,23.0,37,-1.0
55176,0.8333333333333334,6.0,14,1.0
55190,-0.07142857142857142,51.0,72,-1.0
55197,-0.0625,7.0,66,-1.0
55219,0.11538461538461539,18.0,80,1.0
55221,-0.28125,7.0,34,-1.0
55224,-0.7368421052631579,35.0,21,-1.0
55228,0.3888888888888889,11.0,20,1.0
55247,-0.16923076923076924,10.0,67,-1.0
55251,-0.3,4.0,12,-1.0
55261,-0.1,10.0,102,-1.0
55269,-0.21176470588235294,23.0,87,-1.0
55311,0.19811320754716982,25.0,108,1.0
55312,0.056818181818181816,10.0,90,1.0
55347,-0.09278350515463918,16.0,99,-1.0
55355,-0.7837837837837838,49.0,39,-1.0
55364,0.055944055944055944,19.0,145,1.0
55382,-0.2857142857142857,15.0,16,-1.0
55387,0.5428571428571428,27.0,37,1.0
55388,-0.12222222222222222,10.0,92,-1.0
55414,-0.023529411764705882,12.0,87,-1.0
55450,0.0,32.0,74,0.0
55463,-0.2898550724637681,48.0,71,-1.0
55464,-0.44,18.0,27,-1.0
55468,-0.043010752688172046,30.0,95,-1.0
55473,0.0,18.0,90,0.0
55487,0.6764705882352942,23.0,36,1.0
55498,-0.03773584905660377,33.0,55,-1.0
55509,0.32142857142857145,28.0,30,1.0
55516,0.8545454545454545,53.0,57,1.0
55535,0.09523809523809523,10.0,23,1.0
55547,0.03125,19.0,34,1.0
55591,0.27586206896551724,15.0,89,1.0
55607,-0.12643678160919541,51.0,89,-1.0
55638,-0.057971014492753624,12.0,71,-1.0
55666,0.30158730158730157,31.0,65,1.0
55669,0.0,6.0,121,0.0
55672,0.10869565217391304,27.0,48,1.0
55685,0.00966183574879227,20.0,416,1.0
55732,-0.0399002493765586,15.0,403,-1.0
55740,0.19047619047619047,21.0,86,1.0
55743,-1.2222222222222223,12.0,20,-1.0
55785,0.05952380952380952,12.0,86,1.0
55791,-0.24,8.0,77,-1.0
55843,0.6197183098591549,43.0,73,1.0
55869,-0.5128205128205128,64.0,41,-1.0
55911,-0.009523809523809525,13.0,107,-1.0
55943,0.3333333333333333,36.0,80,1.0
55945,-0.25,16.0,54,-1.0
55963,0.2727272727272727,16.0,79,1.0
55983,0.04040404040404041,11.0,101,1.0
55987,0.08571428571428572,26.0,142,1.0
55996,0.05309734513274336,14.0,115,1.0
56022,-0.05405405405405406,9.0,39,-1.0
56033,0.1527777777777778,12.0,74,1.0
56098,-0.45614035087719296,23.0,59,-1.0
56100,0.07692307692307693,19.0,67,1.0
56106,-0.0851063829787234,30.0,49,-1.0
56112,-0.25,3.0,38,-1.0
56127,-0.11864406779661017,26.0,61,-1.0
56131,0.043478260869565216,44.0,71,1.0
56144,-0.00202020202020202,7.0,497,-1.0
56165,0.7586206896551724,39.0,31,1.0
56170,-0.11267605633802817,24.0,428,-1.0
56176,-0.02531645569620253,17.0,81,-1.0
56194,-0.25,24.0,22,-1.0
56239,1.25,23.0,30,1.0
56261,0.37333333333333335,69.0,77,1.0
56272,-1.4545454545454546,11.0,24,-1.0
56285,0.08333333333333333,10.0,98,1.0
56333,-0.39568345323741005,23.0,141,-1.0
56342,-0.020618556701030927,9.0,99,-1.0
56372,-0.06756756756756757,8.0,76,-1.0
56408,-0.08333333333333333,7.0,74,-1.0
56426,-0.5833333333333334,22.0,50,-1.0
56433,-0.09166666666666666,17.0,122,-1.0
56441,-0.02197802197802198,19.0,93,-1.0
56452,-0.3111111111111111,21.0,92,-1.0
56453,0.020618556701030927,20.0,99,1.0
56493,-0.04,12.0,77,-1.0
56500,-0.31521739130434784,39.0,94,-1.0
56515,0.05660377358490566,13.0,55,1.0
56532,-0.2676056338028169,27.0,73,-1.0
56534,-0.21333333333333335,12.0,77,-1.0
56554,-0.4857142857142857,15.0,72,-1.0
56558,-0.3617021276595745,25.0,49,-1.0
56561,4.6923076923076925,79.0,14,1.0
56563,-4.066666666666666,18.0,17,-1.0
56565,-0.04504504504504504,10.0,335,-1.0
56593,-0.3050847457627119,30.0,61,-1.0
56595,-0.23728813559322035,14.0,61,-1.0
56606,0.02912621359223301,8.0,105,1.0
56665,0.07936507936507936,9.0,65,1.0
56673,-0.030303030303030304,18.0,68,-1.0
56685,-0.12658227848101267,17.0,81,-1.0
56700,-0.175,5.0,82,-1.0
56723,-0.022727272727272728,20.0,46,-1.0
56726,0.11956521739130435,11.0,94,1.0
56762,0.1485148514851485,11.0,103,1.0
56780,0.10294117647058823,13.0,138,1.0
56783,0.2,15.0,47,1.0
56802,0.041666666666666664,25.0,194,1.0
56815,-0.16071428571428573,19.0,58,-1.0
56823,-0.4358974358974359,17.0,41,-1.0
56837,-0.4,36.0,82,-1.0
56842,0.11666666666666667,19.0,62,1.0
56850,0.10714285714285714,19.0,86,1.0
56852,0.0,12.0,64,0.0
56861,-0.2830188679245283,21.0,55,-1.0
56862,0.10476190476190476,24.0,107,1.0
56863,0.3469387755102041,12.0,51,1.0
56873,-0.2,11.0,57,-1.0
56874,0.22580645161290322,15.0,64,1.0
56899,-0.16326530612244897,8.0,51,-1.0
56926,-0.47368421052631576,7.0,39,-1.0
56942,-0.013513513513513514,59.0,76,-1.0
56994,-0.5135135135135135,33.0,76,-1.0
57017,0.2222222222222222,23.0,74,1.0
57022,0.036036036036036036,17.0,335,1.0
57057,0.275,56.0,42,1.0
57058,-0.03488372093023256,19.0,174,-1.0
57076,0.36666666666666664,15.0,62,1.0
57083,-0.1242603550295858,10.0,171,-1.0
57086,0.3076923076923077,10.0,28,1.0
57111,-0.3333333333333333,45.0,32,-1.0
57113,-0.5573770491803278,48.0,63,-1.0
57123,-0.33962264150943394,9.0,55,-1.0
57127,-0.2,28.0,72,-1.0
57147,-0.04,9.0,52,-1.0
57154,0.1,35.0,82,1.0
57156,-0.018518518518518517,20.0,110,-1.0
57162,0.030303030303030304,13.0,266,1.0
57166,-0.2289156626506024,21.0,85,-1.0
57182,1.0,6.0,12,1.0
57211,0.038834951456310676,22.0,105,1.0
57237,0.3706896551724138,51.0,118,1.0
57239,-0.0234375,23.0,130,-1.0
57246,-0.08,18.0,77,-1.0
57262,0.6,7.0,12,1.0
57279,-0.24096385542168675,15.0,85,-1.0
57291,0.24210526315789474,38.0,97,1.0
57312,-0.1016949152542373,16.0,61,-1.0
57320,0.0,3.0,27,0.0
57332,0.22448979591836735,19.0,51,1.0
57340,-0.16993464052287582,10.0,155,-1.0
57348,0.1414141414141414,83.0,101,1.0
57354,-0.0625,46.0,18,-1.0
57382,0.4,14.0,37,1.0
57387,-0.11428571428571428,13.0,72,-1.0
57399,-0.5625,24.0,17,-1.0
57416,-0.5384615384615384,7.0,15,-1.0
57417,-0.08108108108108109,11.0,76,-1.0
57450,-0.2542372881355932,14.0,61,-1.0
57453,-0.21333333333333335,64.0,77,-1.0
57506,-0.2692307692307692,13.0,80,-1.0
57517,0.1568627450980392,18.0,53,1.0
57531,0.1323529411764706,12.0,70,1.0
57536,-0.22950819672131148,12.0,63,-1.0
57538,0.0234375,16.0,130,1.0
57543,1.75,13.0,10,1.0
57562,1.56,52.0,27,1.0
57573,-0.019417475728155338,17.0,105,-1.0
57575,-0.0053475935828877,15.0,189,-1.0
57584,-0.6666666666666666,11.0,14,-1.0
57613,-0.21818181818181817,26.0,57,-1.0
57618,-0.1016949152542373,11.0,61,-1.0
57627,0.2608695652173913,10.0,48,1.0
57637,0.078125,22.0,66,1.0
57644,0.3409090909090909,24.0,46,1.0
57667,0.02608695652173913,11.0,117,1.0
57682,-0.2807017543859649,15.0,59,-1.0
57718,-0.128,22.0,127,-1.0
57738,-0.13793103448275862,19.0,118,-1.0
57745,0.23529411764705882,64.0,18,1.0
57795,0.1111111111111111,20.0,74,1.0
57820,0.23809523809523808,30.0,107,1.0
57825,-0.4383561643835616,23.0,75,-1.0
57835,0.20869565217391303,45.0,116,1.0
57852,0.13043478260869565,8.0,25,1.0
57866,-0.08771929824561403,36.0,59,-1.0
57868,0.045454545454545456,17.0,90,1.0
57906,0.46153846153846156,37.0,28,1.0
57920,0.0196078431372549,24.0,104,1.0
57930,0.1125,41.0,82,1.0
57931,0.0,19.0,75,0.0
57932,0.9122807017543859,41.0,59,1.0
57945,0.46153846153846156,35.0,53,1.0
57951,-0.171875,14.0,66,-1.0
57979,-0.31746031746031744,9.0,65,-1.0
57994,-0.18333333333333332,62.0,62,-1.0
58008,0.16304347826086957,46.0,94,1.0
58019,-0.02925531914893617,10.0,378,-1.0
58052,-0.09722222222222222,17.0,74,-1.0
58058,0.32608695652173914,28.0,48,1.0
58061,0.175,8.0,42,1.0
58072,-0.03773584905660377,17.0,55,-1.0
58077,5.0476190476190474,52.0,23,1.0
58080,-0.01935483870967742,17.0,157,-1.0
58089,0.0847457627118644,32.0,61,1.0
58090,-0.25925925925925924,8.0,56,-1.0
58113,-0.06422018348623854,6.0,111,-1.0
58115,-0.11971830985915492,13.0,144,-1.0
58149,-0.05084745762711865,27.0,61,-1.0
58166,-0.1625,12.0,82,-1.0
58181,0.07692307692307693,26.0,106,1.0
58193,0.22580645161290322,12.0,33,1.0
58194,-0.18333333333333332,25.0,62,-1.0
58196,-0.2222222222222222,27.0,37,-1.0
58198,-0.21348314606741572,36.0,91,-1.0
58204,-0.42857142857142855,12.0,16,-1.0
58210,0.391304347826087,11.0,71,1.0
58222,-0.13846153846153847,32.0,67,-1.0
58224,-0.21311475409836064,25.0,63,-1.0
58252,0.007211538461538462,19.0,418,1.0
58276,-0.11475409836065574,31.0,63,-1.0
58281,0.022222222222222223,30.0,92,1.0
58317,-0.6515151515151515,35.0,68,-1.0
58319,0.5757575757575758,24.0,35,1.0
58333,-0.05084745762711865,26.0,61,-1.0
58341,-0.014705882352941176,20.0,70,-1.0
58348,0.676923076923077,41.0,67,1.0
58359,0.0,29.0,68,0.0
58415,0.16666666666666666,20.0,38,1.0
58424,0.0,16.0,78,0.0
58465,0.05333333333333334,20.0,77,1.0
58486,-0.017241379310344827,13.0,176,-1.0
58504,-0.29310344827586204,7.0,60,-1.0
58527,-0.5194805194805194,13.0,79,-1.0
58545,-0.25925925925925924,38.0,29,-1.0
58563,-0.3333333333333333,20.0,83,-1.0
58585,-0.4,24.0,92,-1.0
58587,-1.5172413793103448,19.0,31,-1.0
58601,0.028169014084507043,8.0,73,1.0
58624,0.043478260869565216,12.0,24,1.0
58649,-0.24242424242424243,27.0,68,-1.0
58655,0.140625,26.0,66,1.0
58661,-0.5301204819277109,9.0,85,-1.0
58679,-0.6,13.0,32,-1.0
58685,-0.046153846153846156,15.0,67,-1.0
58691,-1.4444444444444444,13.0,20,-1.0
58699,0.013888888888888888,12.0,74,1.0
58706,-0.0440251572327044,14.0,161,-1.0
58718,0.09090909090909091,15.0,45,1.0
58764,0.6,11.0,12,1.0
58773,0.0,18.0,43,0.0
58809,1.3157894736842106,30.0,21,1.0
58826,0.01507537688442211,12.0,201,1.0
58867,-0.1388888888888889,16.0,74,-1.0
58892,0.09230769230769231,18.0,67,1.0
58959,0.047619047619047616,16.0,65,1.0
58988,-1.3636363636363635,11.0,13,-1.0
58991,-0.27419354838709675,26.0,64,-1.0
58996,-0.1858974358974359,47.0,158,-1.0
59001,-0.07462686567164178,22.0,69,-1.0
59015,0.0847457627118644,7.0,61,1.0
59018,-0.018518518518518517,17.0,56,-1.0
59023,0.5121951219512195,16.0,43,1.0
59030,0.4025974025974026,26.0,79,1.0
59035,1.03125,26.0,34,1.0
59046,0.0,10.0,74,0.0
59053,-0.527027027027027,28.0,76,-1.0
59075,0.0,31.0,103,0.0
59078,0.06666666666666667,24.0,32,1.0
59096,-0.24390243902439024,9.0,43,-1.0
59101,0.0,9.0,40,0.0
59103,0.9090909090909091,12.0,13,1.0
59112,0.023255813953488372,12.0,88,1.0
59120,-0.11627906976744186,11.0,88,-1.0
59126,-0.23809523809523808,4.0,23,-1.0
59143,-0.3770491803278688,22.0,63,-1.0
59152,-0.12903225806451613,12.0,33,-1.0
59154,-0.3673469387755102,10.0,100,-1.0
59157,-0.9375,3.0,18,-1.0
59170,1.5384615384615385,21.0,15,1.0
59189,0.8461538461538461,16.0,15,1.0
59200,-0.03636363636363636,15.0,57,-1.0
59203,0.896551724137931,27.0,31,1.0
59207,0.12727272727272726,15.0,57,1.0
59213,0.35294117647058826,27.0,36,1.0
59217,-0.0967741935483871,46.0,64,-1.0
59272,-0.07142857142857142,13.0,128,-1.0
59304,0.0,19.0,58,0.0
59310,0.16666666666666666,13.0,56,1.0
59312,-0.14814814814814814,12.0,56,-1.0
59316,0.010638297872340425,17.0,96,1.0
59320,0.8571428571428571,18.0,44,1.0
59323,-0.5571428571428572,25.0,72,-1.0
59331,-0.02,19.0,52,-1.0
59341,-0.44680851063829785,13.0,49,-1.0
59348,-0.6551724137931034,34.0,31,-1.0
59363,-0.5901639344262295,45.0,63,-1.0
59364,-0.6,24.0,42,-1.0
59366,0.07792207792207792,10.0,79,1.0
59367,-0.8666666666666667,15.0,17,-1.0
59378,-0.009900990099009901,14.0,103,-1.0
59386,-0.045454545454545456,4.0,90,-1.0
59417,-2.5,14.0,16,-1.0
59421,0.0,12.0,60,0.0
59435,-0.15873015873015872,20.0,65,-1.0
59452,-0.1,16.0,62,-1.0
59453,-0.06666666666666667,13.0,46,-1.0
59455,-0.09195402298850575,10.0,176,-1.0
59463,0.05454545454545454,33.0,57,1.0
59478,-0.41304347826086957,8.0,48,-1.0
59488,0.9375,19.0,18,1.0
59494,0.4857142857142857,34.0,37,1.0
59498,0.06896551724137931,25.0,89,1.0
59499,0.07608695652173914,14.0,94,1.0
59516,-0.034482758620689655,23.0,60,-1.0
59522,0.058823529411764705,11.0,121,1.0
59530,0.2753623188405797,35.0,71,1.0
59539,-0.014492753623188406,28.0,71,-1.0
59549,-0.66,26.0,52,-1.0
59558,-0.28,51.0,27,-1.0
59563,0.2222222222222222,22.0,65,1.0
59570,0.0684931506849315,16.0,75,1.0
59571,-0.21428571428571427,17.0,30,-1.0
59574,-2.2941176470588234,15.0,19,-1.0
59576,0.27419354838709675,18.0,64,1.0
59580,-0.05084745762711865,11.0,61,-1.0
59582,0.24615384615384617,21.0,67,1.0
59593,0.03896103896103896,18.0,79,1.0
59601,-0.13253012048192772,38.0,85,-1.0
59606,0.06153846153846154,26.0,132,1.0
59614,0.9361702127659575,91.0,49,1.0
59620,-0.13043478260869565,25.0,71,-1.0
59630,-0.022222222222222223,80.0,47,-1.0
59632,-1.123076923076923,19.0,67,-1.0
59633,-0.3875,12.0,82,-1.0
59637,-0.5,11.0,15,-1.0
59662,0.9166666666666666,14.0,14,1.0
59674,-0.8,5.0,17,-1.0
59679,0.65,42.0,42,1.0
59689,0.08,20.0,77,1.0
59734,-0.07317073170731707,13.0,43,-1.0
59743,0.13559322033898305,19.0,61,1.0
59759,0.22033898305084745,9.0,61,1.0
59773,0.1095890410958904,12.0,75,1.0
59803,0.0,13.0,56,0.0
59833,-0.15789473684210525,36.0,21,-1.0
59848,-0.14772727272727273,16.0,90,-1.0
59857,0.11904761904761904,30.0,43,1.0
59931,-0.2916666666666667,10.0,26,-1.0
59939,0.47058823529411764,8.0,35,1.0
59952,-0.07936507936507936,14.0,65,-1.0
59965,-0.8571428571428571,34.0,23,-1.0
59970,0.0,14.0,39,0.0
59971,-0.13043478260869565,22.0,71,-1.0
59974,0.8,35.0,22,1.0
59995,0.27450980392156865,10.0,53,1.0
60020,-0.1111111111111111,15.0,56,-1.0
60024,-0.04697986577181208,43.0,151,-1.0
60027,0.7380952380952381,27.0,44,1.0
60029,3.1052631578947367,15.0,21,1.0
60032,-0.07142857142857142,20.0,58,-1.0
60049,-0.5,36.0,18,-1.0
60050,0.04819277108433735,7.0,85,1.0
60055,0.475,12.0,42,1.0
60076,0.0,8.0,29,0.0
60079,1.8,15.0,17,1.0
60087,0.4444444444444444,7.0,11,1.0
60105,-0.38461538461538464,49.0,15,-1.0
60107,-0.17333333333333334,13.0,77,-1.0
60116,-0.9354838709677419,12.0,33,-1.0
60121,-0.08333333333333333,7.0,26,-1.0
60132,-0.6,10.0,37,-1.0
60134,0.05154639175257732,18.0,99,1.0
60140,0.1,75.0,42,1.0
60144,0.1,14.0,42,1.0
60149,-0.14814814814814814,13.0,56,-1.0
60152,-0.03571428571428571,8.0,86,-1.0
60163,0.2,18.0,37,1.0
60166,0.05714285714285714,10.0,37,1.0
60181,0.041666666666666664,29.0,50,1.0
60190,-0.14285714285714285,11.0,30,-1.0
60197,0.019801980198019802,9.0,103,1.0
60205,0.029411764705882353,27.0,104,1.0
60207,0.05128205128205128,25.0,80,1.0
60213,-0.04081632653061224,33.0,51,-1.0
60214,0.1566265060240964,12.0,85,1.0
60223,-0.5357142857142857,16.0,30,-1.0
60224,-0.851063829787234,53.0,49,-1.0
60229,-0.28,12.0,52,-1.0
60246,1.2444444444444445,59.0,47,1.0
60248,-0.19672131147540983,17.0,63,-1.0
60250,-0.28846153846153844,15.0,54,-1.0
60251,0.0,29.0,89,0.0
60253,-0.3157894736842105,13.0,59,-1.0
60261,-0.1076923076923077,6.0,67,-1.0
60267,-0.07142857142857142,8.0,44,-1.0
60277,-0.016129032258064516,25.0,64,-1.0
60284,0.05,8.0,22,1.0
60310,-1.28125,18.0,34,-1.0
60330,0.0,7.0,151,0.0
60391,0.04854368932038835,20.0,104,1.0
60395,-1.2608695652173914,22.0,25,-1.0
60409,-0.4117647058823529,10.0,36,-1.0
60418,0.109375,22.0,66,1.0
60431,-0.16923076923076924,13.0,67,-1.0
60445,-0.171875,34.0,66,-1.0
60447,0.13071895424836602,36.0,155,1.0
60488,-0.7017543859649122,24.0,59,-1.0
60508,0.25,18.0,50,1.0
60537,0.3541666666666667,16.0,50,1.0
60554,-0.36363636363636365,10.0,13,-1.0
60556,0.08695652173913043,33.0,71,1.0
60561,-0.45,19.0,22,-1.0
60574,0.30357142857142855,17.0,58,1.0
60604,-0.05,7.0,102,-1.0
60605,-0.5681818181818182,50.0,46,-1.0
60613,-0.3392857142857143,36.0,58,-1.0
60641,0.1388888888888889,13.0,38,1.0
60644,-0.11904761904761904,5.0,44,-1.0
60646,-0.0967741935483871,7.0,64,-1.0
60657,0.13793103448275862,13.0,31,1.0
60671,-0.06666666666666667,12.0,62,-1.0
60683,0.10810810810810811,12.0,76,1.0
60695,0.6818181818181818,23.0,46,1.0
60709,-0.05128205128205128,17.0,80,-1.0
60747,-0.25806451612903225,10.0,64,-1.0
60763,-0.660377358490566,24.0,55,-1.0
60778,-0.23529411764705882,9.0,53,-1.0
60803,-0.6078431372549019,16.0,53,-1.0
60806,-0.2727272727272727,25.0,90,-1.0
60813,0.2553191489361702,14.0,49,1.0
60859,-0.2545454545454545,10.0,57,-1.0
60889,-0.0594059405940594,15.0,103,-1.0
60895,0.21153846153846154,22.0,54,1.0
60897,-0.18461538461538463,6.0,67,-1.0
